[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1711730664.616000 3/30/2024, 1:44:24 AM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, NWF24-C-P8
INFO, WEIGHT, 0.100
INFO, AREA, 0.000
INFO, LENGTH, 0.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: IRM_3T_300-5-300K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1711731415.879,,0.000000e+000,2.827277e+002,8.784867e-003,0.000000e+000,6.033963e-003,0.000000e+000,3,9.923550e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,4.385986e-001,0,1,0,
1711731459.098,,0.000000e+000,2.814854e+002,8.791751e-003,0.000000e+000,5.987992e-003,0.000000e+000,3,9.922780e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,4.656982e-001,0,1,0,
1711731493.527,,0.000000e+000,2.805525e+002,8.789998e-003,0.000000e+000,5.660818e-003,0.000000e+000,3,9.921370e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,6.781006e-001,0,1,0,
1711731524.372,,0.000000e+000,2.796716e+002,8.801467e-003,0.000000e+000,5.799668e-003,0.000000e+000,3,9.923854e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,5.510254e-001,0,1,0,
1711731556.249,,0.000000e+000,2.786953e+002,8.834195e-003,0.000000e+000,5.486473e-003,0.000000e+000,3,9.906005e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,4.458008e-001,0,1,0,
1711731592.436,,0.000000e+000,2.776559e+002,8.813962e-003,0.000000e+000,5.682284e-003,0.000000e+000,3,9.922765e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,4.622803e-001,0,0,0,
1711731625.773,,0.000000e+000,2.766747e+002,8.818793e-003,0.000000e+000,5.675190e-003,0.000000e+000,3,9.922449e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,4.787903e-001,0,0,0,
1711731662.654,,0.000000e+000,2.755771e+002,8.824977e-003,0.000000e+000,5.524106e-003,0.000000e+000,3,9.922761e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,4.846802e-001,0,0,0,
1711731694.819,,0.000000e+000,2.746507e+002,8.830173e-003,0.000000e+000,5.423556e-003,0.000000e+000,3,9.922968e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,5.203857e-001,0,0,0,
1711731725.987,,0.000000e+000,2.736920e+002,8.835207e-003,0.000000e+000,5.416636e-003,0.000000e+000,3,9.921599e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,5.751038e-001,0,0,0,
